"price","trim","isOneOwner","mileage","year","color","displacement","fuel","region","soundSystem","wheelType"
42900,"550","f",42776,2011,"Black","5.5","Gasoline","ESC","Harman Kardon","Alloy"
56985,"550","t",20260,2010,"Silver","5.5","Gasoline","ENC","unsp","Alloy"
39999,"550","t",25955,2012,"Silver","4.6","Gasoline","SoA","Premium","Alloy"
55999,"550","t",19183,2012,"White","4.6","Gasoline","SoA","Premium","Alloy"
59992,"550","t",30909,2012,"Black","4.6","Gasoline","Mid","Premium","Alloy"
68971,"550","f",23801,2012,"White","4.6","Gasoline","SoA","unsp","unsp"
59850,"550","t",25010,2013,"Blue","4.6","Gasoline","WSC","Harman Kardon","Alloy"
47750,"550","f",23670,2012,"Black","4.6","Gasoline","SoA","unsp","unsp"
53898,"550","f",16729,2013,"Silver","4.6","Gasoline","New","unsp","Alloy"
47900,"550","f",30702,2012,"Black","4.6","Gasoline","New","Premium","unsp"
53999,"550","t",27344,2013,"Blue","4.6","Gasoline","SoA","Premium","Alloy"
48999,"550","f",18146,2013,"Black","4.6","Gasoline","SoA","Premium","Alloy"
42995,"550","t",18044,2012,"Blue","4.6","Gasoline","Mid","Premium","Alloy"
70991,"550","f",12926,2012,"Black","4.6","Gasoline","ENC","Premium","Alloy"
68991,"550","t",12759,2013,"Black","4.6","Gasoline","Mtn","Premium","Alloy"
50477,"550","f",45428,2012,"Black","4.6","Gasoline","ENC","unsp","unsp"
48888,"550","f",31115,2012,"Black","4.6","Gasoline","WSC","unsp","Alloy"
69500,"550","f",30562,2012,"Silver","4.6","Gasoline","SoA","Harman Kardon","unsp"
53900,"550","f",29404,2012,"Black","4.6","Gasoline","Mid","Harman Kardon","Alloy"
41993,"400","f",28447,2010,"unsp","3.5","Hybrid","WSC","Harman Kardon","unsp"
39997,"400","f",43780,2010,"Gray","3.5","Hybrid","Pac","Premium","Alloy"
3999,"320","f",212407,1997,"Black","3.2","Gasoline","WSC","Premium","unsp"
3995,"320","f",115088,1996,"unsp","3.2","Gasoline","WNC","unsp","Alloy"
8950,"320","f",40561,1998,"Silver","3.2","Gasoline","ENC","unsp","Alloy"
3900,"320","f",139576,1999,"other","3.2","Gasoline","Pac","Premium","Alloy"
5950,"320","f",100381,1999,"unsp","3.2","Gasoline","Mid","Bose","Alloy"
3995,"420","f",114609,1995,"Gray","4.2","Gasoline","ENC","unsp","Alloy"
5991,"420","f",120000,1995,"unsp","4.2","Gasoline","Pac","Premium","Alloy"
4995,"420","f",181361,1995,"Gray","4.2","Gasoline","Pac","unsp","Alloy"
6900,"420","f",126604,1997,"White","4.2","Gasoline","Pac","Bose","Alloy"
6500,"420","f",111584,1998,"unsp","4.2","Gasoline","Pac","Premium","unsp"
3999,"500","f",105000,1995,"Silver","5","Gasoline","SoA","unsp","unsp"
2995,"500","f",119299,1997,"Black","5","Gasoline","WSC","unsp","unsp"
5751,"500","f",78415,1998,"Silver","5","Gasoline","SoA","unsp","Alloy"
5981,"500","f",151214,1999,"Black","5","Gasoline","ESC","Bose","Alloy"
7900,"500","f",106025,1999,"Black","5","Gasoline","Mid","Bose","Alloy"
4490,"500","f",127330,1997,"Black","5","Gasoline","WSC","unsp","unsp"
6990,"500","f",82546,1996,"Silver","5","Gasoline","Pac","Premium","Alloy"
16988,"350","t",98665,2006,"Silver","3.7","Gasoline","Pac","unsp","unsp"
11999,"350","t",104175,2006,"White","3.7","Gasoline","Pac","Premium","unsp"
12995,"350","f",101985,2006,"Silver","3.7","Gasoline","Pac","unsp","unsp"
4900,"430","f",172513,2001,"Gray","4.3","Gasoline","New","Premium","Alloy"
9900,"430","f",93212,2002,"Silver","4.3","Gasoline","New","Premium","Alloy"
7500,"430","f",140698,2002,"Gray","4.3","Gasoline","ENC","Premium","unsp"
8974,"430","f",163648,2004,"Silver","4.3","Gasoline","Pac","Bose","Alloy"
3951,"430","f",160477,2000,"unsp","4.3","Gasoline","ESC","Bose","Alloy"
3990,"430","f",210061,2001,"Silver","4.3","Gasoline","SoA","Premium","unsp"
10000,"430","f",103482,2003,"Gray","4.3","Gasoline","SoA","Premium","Alloy"
14991,"430","t",49365,2004,"Silver","4.3","Gasoline","SoA","unsp","unsp"
14995,"430","f",98865,2006,"White","4.3","Gasoline","Pac","Bose","Premium"
6995,"430","f",131880,2000,"Silver","4.3","Gasoline","SoA","unsp","unsp"
9999,"430","f",133402,2003,"Black","4.3","Gasoline","Pac","Bose","Premium"
14950,"430","f",80425,2005,"Blue","4.3","Gasoline","WSC","unsp","Alloy"
10995,"430","f",107132,2002,"White","4.3","Gasoline","SoA","unsp","Alloy"
7995,"430","f",117628,2002,"other","4.3","Gasoline","WNC","unsp","Alloy"
8991,"430","f",85501,2002,"Silver","4.3","Gasoline","Mtn","unsp","unsp"
6995,"430","t",122022,2000,"other","4.3","Gasoline","SoA","unsp","Alloy"
11995,"430","f",71900,2003,"Silver","4.3","Gasoline","WSC","unsp","unsp"
11981,"430","f",120487,2005,"other","4.3","Gasoline","Pac","Premium","unsp"
4000,"430","f",103825,2006,"Silver","4.3","Gasoline","WSC","unsp","Alloy"
7999,"430","f",128897,2000,"Blue","4.3","Gasoline","Pac","Premium","unsp"
9475,"430","f",97724,2001,"Silver","4.3","Gasoline","SoA","Premium","Alloy"
10995,"430","f",103242,2003,"unsp","4.3","Gasoline","Pac","unsp","unsp"
8499,"430","f",93525,2003,"Silver","4.3","Gasoline","SoA","Premium","Alloy"
14995,"430","f",100539,2006,"White","4.3","Gasoline","WSC","unsp","unsp"
14995,"430","f",62091,2003,"unsp","4.3","Gasoline","Pac","Premium","Alloy"
7995,"430","f",155777,2002,"White","4.3","Gasoline","WSC","unsp","unsp"
7957,"430","f",139887,2003,"Silver","4.3","Gasoline","SoA","unsp","Alloy"
5495,"430","f",185115,2003,"Black","4.3","Gasoline","WSC","Premium","Alloy"
12490,"430","f",98779,2004,"Gray","4.3","Gasoline","Pac","Bose","Alloy"
13959,"430","f",91125,2006,"Gray","4.3","Gasoline","Mid","Premium","Alloy"
14495,"430","t",83417,2006,"Silver","4.3","Gasoline","SoA","unsp","Alloy"
8995,"430","f",121310,2003,"Black","4.3","Gasoline","Pac","Bose","Alloy"
13999,"55 AMG","f",121456,2001,"Black","5.4","Gasoline","Pac","unsp","Alloy"
18989,"55 AMG","f",88029,2003,"Black","5.4","Gasoline","Mtn","Premium","unsp"
13500,"55 AMG","f",101861,2003,"Black","5.4","Gasoline","SoA","Premium","unsp"
15988,"55 AMG","f",69716,2003,"Black","5.4","Gasoline","SoA","Bose","Alloy"
19988,"55 AMG","f",106061,2005,"Gray","5.4","Gasoline","SoA","unsp","Alloy"
13999,"55 AMG","f",124000,2003,"Black","5.4","Gasoline","SoA","Bose","Alloy"
6900,"500","f",190596,2001,"Black","5","Gasoline","Mtn","Bose","Alloy"
16595,"500","f",110026,2006,"other","5","Gasoline","Pac","unsp","unsp"
19995,"500","f",89410,2006,"Black","5","Gasoline","ENC","Bose","unsp"
11977,"500","t",101521,2006,"other","5","Gasoline","SoA","unsp","unsp"
8995,"500","f",104975,2000,"Black","5","Gasoline","SoA","unsp","unsp"
14500,"500","f",97388,2006,"Black","5","Gasoline","SoA","Bose","unsp"
5990,"500","f",190748,2000,"Black","5","Gasoline","SoA","Bose","Alloy"
11000,"500","t",70031,2001,"Silver","5","Gasoline","Pac","unsp","unsp"
7990,"500","f",85071,2001,"other","5","Gasoline","Mtn","unsp","Alloy"
9995,"500","f",111292,2004,"Silver","5","Gasoline","Pac","unsp","unsp"
15991,"500","f",103614,2005,"Silver","5","Gasoline","Pac","Bose","Premium"
10995,"500","f",83851,2000,"Black","5","Gasoline","SoA","Premium","Alloy"
6995,"500","f",130285,2001,"Silver","5","Gasoline","SoA","Premium","unsp"
6199,"500","f",137211,2003,"Gray","5","Gasoline","ENC","Premium","unsp"
10988,"500","f",127370,2003,"Silver","5","Gasoline","Mtn","unsp","Alloy"
6993,"500","f",139840,2000,"Silver","5","Gasoline","Mtn","unsp","Alloy"
10995,"500","f",85993,2001,"Silver","5","Gasoline","WSC","Bose","Alloy"
7995,"500","f",116782,2001,"Black","5","Gasoline","ENC","unsp","Alloy"
12995,"500","f",81612,2001,"Black","5","Gasoline","SoA","unsp","Alloy"
7999,"500","f",129779,2002,"Black","5","Gasoline","SoA","unsp","Alloy"
9400,"500","f",94427,2004,"other","5","Gasoline","WSC","unsp","unsp"
10995,"500","f",90793,2000,"Silver","5","Gasoline","SoA","Bose","Alloy"
9000,"500","f",85700,2001,"Black","5","Gasoline","SoA","unsp","Alloy"
9995,"500","f",128546,2001,"Blue","5","Gasoline","SoA","Premium","unsp"
7999,"500","f",169369,2000,"Blue","5","Gasoline","SoA","unsp","Alloy"
9955,"500","f",66985,2000,"unsp","5","Gasoline","SoA","Premium","Alloy"
11244,"500","f",110285,2005,"Gray","5","Gasoline","ENC","unsp","Alloy"
11500,"500","f",143500,2006,"Black","5","Gasoline","WSC","unsp","Alloy"
5986,"500","f",177670,2000,"Black","5","Gasoline","ESC","unsp","unsp"
22000,"600","f",71353,2004,"White","5.5","Gasoline","WSC","Premium","unsp"
13395,"600","f",94591,2003,"Silver","5.5","Gasoline","SoA","unsp","unsp"
11998,"600","f",134779,2005,"unsp","5.5","Gasoline","Pac","Premium","Alloy"
22899,"600","f",77800,2006,"Black","5.5","Gasoline","SoA","unsp","unsp"
9995,"600","f",117095,2003,"Black","5.5","Gasoline","ENC","unsp","Alloy"
13995,"600","f",102250,2002,"Silver","5.8","Gasoline","Mtn","unsp","unsp"
13891,"600","f",61087,2001,"Silver","5.8","Gasoline","SoA","unsp","unsp"
18995,"430","f",55701,2006,"Blue","4.3","Gasoline","New","Bose","Alloy"
9995,"430","f",118158,2004,"White","4.3","Gasoline","Mid","unsp","unsp"
11995,"430","f",99130,2004,"Black","4.3","Gasoline","Mid","unsp","Alloy"
12500,"430","f",89000,2004,"Silver","4.3","Gasoline","WSC","unsp","unsp"
6995,"430","f",164855,2004,"Silver","4.3","Gasoline","Mtn","unsp","Alloy"
15995,"430","f",71798,2006,"Black","4.3","Gasoline","New","unsp","unsp"
8950,"430","f",123288,2004,"Black","4.3","Gasoline","WSC","unsp","unsp"
11650,"430","f",107533,2006,"Black","4.3","Gasoline","SoA","Premium","Alloy"
11995,"430","f",101008,2004,"Silver","4.3","Gasoline","ENC","Bose","Alloy"
12997,"430","t",105784,2006,"Gray","4.3","Gasoline","SoA","Bose","Alloy"
12999,"500","f",60826,2003,"Blue","5","Gasoline","ENC","unsp","unsp"
14995,"500","t",74488,2005,"Black","5","Gasoline","ENC","unsp","unsp"
10800,"500","f",106586,2004,"Silver","5","Gasoline","ENC","Bose","unsp"
12975,"500","f",94819,2004,"Silver","5","Gasoline","Mtn","Bose","Alloy"
12993,"500","f",125540,2005,"Black","5","Gasoline","ENC","unsp","Alloy"
24999,"550","f",71614,2007,"Blue","5.5","Gasoline","Mtn","unsp","Alloy"
35850,"550","f",71258,2009,"Black","5.5","Gasoline","WSC","Harman Kardon","unsp"
21878,"550","f",83609,2007,"White","5.5","Gasoline","ENC","unsp","unsp"
26594,"550","f",98010,2008,"Gray","5.5","Gasoline","Pac","Premium","Alloy"
30995,"550","f",75635,2009,"Gray","5.5","Gasoline","Pac","unsp","unsp"
26000,"550","f",97148,2007,"Black","5.5","Gasoline","WSC","Premium","Alloy"
27900,"550","f",76495,2007,"Silver","5.5","Gasoline","SoA","Premium","unsp"
36990,"550","f",67145,2007,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
18000,"550","f",120070,2007,"Black","5.5","Gasoline","ESC","unsp","unsp"
31995,"550","f",88177,2008,"Silver","5.5","Gasoline","ESC","unsp","Alloy"
39800,"550","f",53697,2008,"Black","5.5","Gasoline","ESC","unsp","unsp"
38900,"550","t",33902,2008,"Gray","5.5","Gasoline","SoA","unsp","unsp"
22311,"550","f",88962,2008,"Black","5.5","Gasoline","SoA","unsp","unsp"
33900,"550","f",53530,2009,"White","5.5","Gasoline","SoA","Harman Kardon","unsp"
34995,"550","f",60689,2008,"White","5.5","Gasoline","Pac","unsp","unsp"
39998,"550","f",47713,2009,"White","5.5","Gasoline","WSC","Harman Kardon","Alloy"
33900,"550","f",36169,2007,"Black","5.5","Gasoline","Pac","unsp","Alloy"
29900,"550","t",74828,2007,"Black","5.5","Gasoline","ESC","unsp","unsp"
18499,"550","f",128503,2007,"Black","5.5","Gasoline","Mid","unsp","Alloy"
25500,"550","f",65919,2007,"Gray","5.5","Gasoline","Pac","Harman Kardon","unsp"
28964,"550","f",76052,2007,"Silver","5.5","Gasoline","SoA","unsp","Alloy"
29991,"550","f",64451,2008,"Black","5.5","Gasoline","Pac","unsp","unsp"
31850,"550","f",50491,2008,"Silver","5.5","Gasoline","WSC","Harman Kardon","other"
33991,"550","f",53996,2009,"Silver","5.5","Gasoline","WNC","Harman Kardon","unsp"
13950,"550","f",191822,2007,"Silver","5.5","Gasoline","ESC","unsp","Alloy"
24995,"550","f",106114,2007,"White","5.5","Gasoline","Mid","unsp","Alloy"
25900,"550","f",99191,2007,"White","5.5","Gasoline","Pac","Premium","Premium"
27995,"550","t",52936,2007,"Black","5.5","Gasoline","Mtn","Premium","other"
34991,"550","f",70213,2008,"Black","5.5","Gasoline","WSC","unsp","unsp"
38888,"550","f",49557,2008,"White","5.5","Gasoline","Pac","Premium","Alloy"
27990,"550","f",67628,2007,"Gray","5.5","Gasoline","WSC","unsp","Alloy"
27200,"550","f",77683,2007,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
36990,"550","f",26557,2008,"Silver","5.5","Gasoline","SoA","Premium","Alloy"
27595,"550","f",75898,2007,"Silver","5.5","Gasoline","SoA","unsp","Alloy"
25877,"550","f",81145,2007,"Silver","5.5","Gasoline","SoA","unsp","unsp"
36988,"550","f",34919,2008,"Gray","5.5","Gasoline","WSC","Premium","unsp"
28800,"550","f",62147,2008,"Black","5.5","Gasoline","SoA","unsp","unsp"
19998,"550","f",110457,2007,"Silver","5.5","Gasoline","SoA","unsp","unsp"
23980,"550","f",79090,2007,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
20995,"550","f",99645,2007,"Silver","5.5","Gasoline","ENC","unsp","Alloy"
11925,"550","f",315340,2007,"Black","5.5","Gasoline","New","Premium","unsp"
28988,"550","t",67688,2007,"Gray","5.5","Gasoline","Pac","Harman Kardon","unsp"
27999,"550","f",96020,2008,"White","5.5","Gasoline","ESC","Harman Kardon","unsp"
20995,"550","f",133722,2008,"Silver","5.5","Gasoline","Pac","Premium","unsp"
34990,"550","f",43075,2008,"Black","5.5","Gasoline","SoA","unsp","unsp"
32991,"600","f",64370,2007,"Black","5.5","Gasoline","Pac","unsp","other"
48995,"63 AMG","f",34514,2009,"Black","6.3","Gasoline","SoA","Harman Kardon","Premium"
51475,"63 AMG","f",37860,2009,"Silver","6.3","Gasoline","Mtn","unsp","Alloy"
34991,"63 AMG","f",104022,2009,"Gray","6.3","Gasoline","WSC","Harman Kardon","unsp"
39991,"63 AMG","t",72712,2008,"unsp","6.3","Gasoline","Pac","Harman Kardon","unsp"
47988,"63 AMG","f",48665,2009,"unsp","6.3","Gasoline","SoA","unsp","unsp"
42888,"65 AMG","f",87945,2007,"Gray","6","Gasoline","Pac","unsp","unsp"
35000,"65 AMG","f",93210,2007,"Black","6","Gasoline","SoA","Harman Kardon","unsp"
55999,"550","f",17000,2011,"White","5.5","Gasoline","Mid","Harman Kardon","Alloy"
42492,"550","f",45000,2011,"White","5.5","Gasoline","Pac","Premium","Premium"
44900,"550","f",21698,2010,"Black","5.5","Gasoline","SoA","unsp","unsp"
52988,"550","f",42763,2011,"Gray","5.5","Gasoline","Pac","Harman Kardon","Alloy"
38495,"550","t",23458,2011,"Gray","5.5","Gasoline","Pac","Premium","unsp"
39950,"550","f",34002,2010,"Black","5.5","Gasoline","Mtn","Premium","unsp"
48995,"550","f",29152,2011,"Black","5.5","Gasoline","Pac","unsp","unsp"
38888,"550","f",81200,2011,"Black","5.5","Gasoline","WSC","Premium","unsp"
30000,"550","t",31200,2010,"unsp","5.5","Gasoline","New","Harman Kardon","Alloy"
48500,"550","f",48778,2011,"Silver","5.5","Gasoline","Mtn","Premium","Alloy"
51495,"550","f",26495,2011,"Black","5.5","Gasoline","WSC","unsp","Alloy"
44994,"550","f",67676,2010,"White","5.5","Gasoline","WSC","Harman Kardon","unsp"
33991,"550","t",69828,2010,"Black","5.5","Gasoline","WSC","Harman Kardon","Alloy"
49995,"550","f",17027,2010,"Black","5.5","Gasoline","WSC","unsp","Alloy"
40999,"550","t",29295,2012,"Blue","4.6","Gasoline","SoA","Premium","Alloy"
59800,"550","f",31109,2013,"White","4.6","Gasoline","Mtn","Premium","unsp"
66995,"550","f",11690,2013,"Black","4.6","Gasoline","SoA","Premium","Alloy"
55888,"550","f",31389,2012,"Silver","4.6","Gasoline","ESC","Premium","Alloy"
63995,"550","t",24101,2013,"Black","4.6","Gasoline","WSC","Premium","Alloy"
45899,"550","f",41818,2012,"Silver","4.6","Gasoline","WSC","Harman Kardon","Alloy"
49995,"550","t",23594,2012,"Silver","4.6","Gasoline","Pac","Premium","unsp"
69888,"550","f",17242,2013,"unsp","4.6","Gasoline","Mtn","Harman Kardon","Alloy"
68995,"550","f",14949,2013,"White","4.6","Gasoline","SoA","Harman Kardon","Alloy"
55995,"550","f",19350,2012,"Black","4.6","Gasoline","WSC","Harman Kardon","Alloy"
68990,"550","f",31061,2013,"Silver","4.6","Gasoline","WSC","Premium","Alloy"
63990,"63 AMG","t",38542,2011,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
27950,"550","f",32016,2007,"unsp","5.5","Gasoline","Pac","unsp","Alloy"
28500,"550","f",64334,2007,"Black","5.5","Gasoline","SoA","Premium","Alloy"
29995,"550","f",73075,2007,"Black","5.5","Gasoline","New","Premium","Alloy"
27985,"550","f",75326,2008,"Black","5.5","Gasoline","ENC","Premium","Alloy"
24477,"550","f",93460,2008,"Blue","5.5","Gasoline","SoA","unsp","unsp"
40900,"550","f",38789,2009,"White","5.5","Gasoline","ESC","Premium","Alloy"
29992,"550","t",91115,2009,"Blue","5.5","Gasoline","ENC","Premium","Alloy"
25966,"550","f",55867,2007,"Silver","5.5","Gasoline","SoA","Premium","Alloy"
26875,"550","f",76354,2008,"Blue","5.5","Gasoline","ESC","Harman Kardon","Alloy"
27988,"550","f",49591,2007,"Gray","5.5","Gasoline","ENC","unsp","Alloy"
24980,"550","f",72518,2008,"Blue","5.5","Gasoline","New","Premium","unsp"
26995,"550","f",89995,2008,"unsp","5.5","Gasoline","WSC","unsp","Alloy"
33995,"550","f",92840,2008,"Gray","5.5","Gasoline","Mid","unsp","Alloy"
28000,"550","f",36200,2009,"unsp","5.5","Gasoline","New","Premium","Alloy"
34933,"550","f",64890,2008,"White","5.5","Gasoline","Mid","unsp","unsp"
26677,"550","f",89312,2009,"Black","5.5","Gasoline","SoA","Premium","Alloy"
34988,"550","f",65530,2009,"White","5.5","Gasoline","Mid","unsp","Alloy"
31995,"550","f",68471,2009,"Black","5.5","Gasoline","SoA","Premium","Alloy"
30990,"550","f",55779,2008,"Black","5.5","Gasoline","ESC","Harman Kardon","unsp"
33991,"550","f",65938,2008,"Silver","5.5","Gasoline","Mid","Premium","Alloy"
24977,"550","f",106752,2008,"Gray","5.5","Gasoline","SoA","unsp","unsp"
38991,"550","f",53699,2009,"Black","5.5","Gasoline","ENC","unsp","unsp"
20950,"550","f",108168,2007,"Silver","5.5","Gasoline","WNC","unsp","unsp"
25995,"550","f",45100,2007,"Gray","5.5","Gasoline","Mid","Harman Kardon","unsp"
31900,"550","f",64249,2008,"Silver","5.5","Gasoline","Mid","Harman Kardon","unsp"
40995,"550","f",36300,2009,"Black","5.5","Gasoline","Mid","unsp","unsp"
27140,"550","f",69000,2007,"Black","5.5","Gasoline","SoA","Premium","Alloy"
27834,"550","f",83029,2007,"Black","5.5","Gasoline","ENC","unsp","unsp"
25988,"550","f",83886,2007,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
35985,"550","f",53459,2008,"Black","5.5","Gasoline","ENC","unsp","Alloy"
33799,"550","f",69045,2009,"Black","5.5","Gasoline","ENC","Premium","Alloy"
45950,"350","f",68547,2012,"Silver","3","Diesel","SoA","unsp","unsp"
40900,"550","f",34280,2011,"Gray","5.5","Gasoline","ENC","Harman Kardon","unsp"
52991,"550","f",35375,2011,"Black","5.5","Gasoline","ENC","unsp","Alloy"
47989,"550","f",44766,2011,"Silver","5.5","Gasoline","Mid","unsp","unsp"
49995,"550","f",25535,2011,"Black","5.5","Gasoline","SoA","Harman Kardon","Alloy"
43900,"550","f",66509,2011,"Silver","5.5","Gasoline","ESC","unsp","unsp"
49995,"550","f",49900,2010,"unsp","5.5","Gasoline","WSC","unsp","Alloy"
39995,"550","f",59999,2011,"Blue","5.5","Gasoline","SoA","unsp","Alloy"
43900,"550","f",42352,2010,"Black","5.5","Gasoline","New","unsp","unsp"
33995,"550","t",43527,2010,"Gray","5.5","Gasoline","Mid","Harman Kardon","Alloy"
46986,"550","t",29266,2011,"Black","5.5","Gasoline","SoA","unsp","unsp"
35899,"550","f",75850,2010,"Gray","5.5","Gasoline","Mid","Harman Kardon","Alloy"
46000,"550","f",26342,2011,"Black","5.5","Gasoline","Mid","Premium","Alloy"
42998,"550","t",38855,2011,"White","5.5","Gasoline","WSC","Harman Kardon","Alloy"
41990,"550","t",43439,2011,"White","5.5","Gasoline","SoA","unsp","unsp"
56877,"550","t",40200,2011,"Black","5.5","Gasoline","SoA","unsp","unsp"
45000,"550","f",39258,2011,"Black","5.5","Gasoline","Mid","Harman Kardon","Alloy"
59990,"550","f",28246,2012,"White","4.6","Gasoline","SoA","unsp","unsp"
57994,"550","f",31127,2012,"Black","4.6","Gasoline","SoA","Harman Kardon","Alloy"
64990,"550","f",33170,2012,"Silver","4.6","Gasoline","SoA","Premium","unsp"
55990,"550","t",32130,2013,"Black","4.6","Gasoline","ESC","Harman Kardon","unsp"
73994,"550","t",25818,2013,"Black","4.6","Gasoline","ENC","Harman Kardon","unsp"
44950,"550","f",39551,2012,"Blue","4.6","Gasoline","ESC","Harman Kardon","Alloy"
47795,"550","f",39000,2012,"Black","4.6","Gasoline","Mid","unsp","Alloy"
58750,"550","f",25472,2013,"Black","4.6","Gasoline","ESC","Harman Kardon","unsp"
56880,"550","f",15521,2012,"Black","4.6","Gasoline","ESC","Harman Kardon","Alloy"
63990,"550","f",21863,2012,"White","4.6","Gasoline","WSC","Premium","Alloy"
44995,"550","f",20275,2012,"Black","4.6","Gasoline","SoA","Premium","Premium"
63955,"550","f",40059,2012,"Black","4.6","Gasoline","ENC","Harman Kardon","Alloy"
48250,"550","t",37850,2012,"White","4.6","Gasoline","WSC","Harman Kardon","Alloy"
49999,"550","f",38866,2013,"Silver","4.6","Gasoline","SoA","Premium","Alloy"
59800,"550","t",19636,2012,"other","4.6","Gasoline","ENC","Premium","unsp"
